"","newAnalysisData.Rho","oldData.Rho","newAnalysisData.p.adj","oldData.p.adj","newAnalysisData.permPValue","oldData.permp.2sided","RhoChange","RhoChangePercent","pChange","pChangePercent"
"ZFPM2",0.0628089109504189,0.0693763546314466,0.729511110000298,0.67774926946319,0.646446003109295,0.25269065837047,-0.00656744368102774,-0.104562291904919,0.393755344738825,0.609107864918228
"ICOSLG",0.15019667426092,0.129419359826545,0.276528665306919,0.345571852987412,0.0604796695053275,0.364278485282955,0.0207773144343752,0.13833405124724,-0.303798815777628,-5.02315601693007
"KIF2A",-0.152140789085278,-0.16018749349725,0.558208490841028,0.51141177492086,0.939200342506481,0.875792766540967,-0.00804670441197167,0.0528898559048574,0.0634075759655144,0.0675123007262711
"AQP12B",0.135204480429952,0.153554086405494,0.470843028146361,0.360242619171845,0.0264194555010241,0.00616996013908913,-0.0183496059755416,-0.135717440111375,0.0202494953619349,0.766461495058065
"PRDM6",0.110524820289139,0.105318727170679,0.555131021035006,0.556276883192968,0.0459942348866596,0.122286313581542,0.00520609311845979,0.047103384604837,-0.0762920786948824,-1.65873133628342
"POLR2F",0.0205392599398516,-0.0123131475223031,0.941911397356502,0.967044820750769,0.716189427312775,0.885590864377058,0.00822611241754855,0.400506758356356,-0.169401437064283,-0.236531608264445
"FGG",-0.237938852935776,-0.242226621889302,0.0466773804148474,0.0366026601387216,0.0682049807327313,0.0431811970483739,-0.00428776895352556,0.0180204657651388,0.0250237836843574,0.366890854825044
"SETD5",-0.09712245547715,-0.0773179407617505,0.557748365026425,0.639124402358207,0.294600435562921,0.45263468261657,0.0198045147153995,-0.20391282961394,-0.158034247053649,-0.536435890706263
"CHRNA2",0.232703881792912,0.211332458789972,0.0438071949037134,0.0676907411305142,0.0107987928566296,0.0704435255347285,0.0213714230029397,0.0918395638193893,-0.0596447326780989,-5.52327778391283
"KIF16B",-0.0991170911661283,-0.094689407064514,0.490912228586131,0.491351351938679,0.820863791311957,0.889485158477276,0.0044276841016143,-0.0446712474056885,-0.0686213671653195,-0.0835965331783541
"RBM34",0.0577188877070294,0.0335865316033468,0.736773299157587,0.847444411482018,0.589837648906262,0.88653225468416,0.0241323561036826,0.418101544613507,-0.296694605777898,-0.5030106272939
"POM121L12",-0.0734880541957668,-0.038298259850393,0.739021891701981,0.860950225665293,0.852074160704458,0.965636536230355,0.0351897943453738,-0.478850538777782,-0.113562375525897,-0.13327757226203
"NGDN",-0.0403383401069422,-0.0439458878813006,0.856943119649749,0.831604273539594,0.800173737917232,0.697275691595666,-0.00360754777435836,0.0894322315889618,0.102898046321566,0.128594630697827
"MCC",-0.0556645830402571,-0.0570955811024908,0.763911344453106,0.742546817902792,0.85034294066939,0.901352744409147,-0.00143099806223369,0.0257075142590896,-0.0510098037397568,-0.059987331346106
"PSMB11",0.20961838581331,0.17490266479584,0.103834306580794,0.183848672967524,0.0844466389876047,0.317927435075143,0.0347157210174699,0.165613912552444,-0.233480796087538,-2.7648323117017
"ESRRG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMC5",0.286785467565611,0.255593387944469,0.014108439859657,0.0315645818922099,0.0221945096693887,0.334772808662131,0.0311920796211416,0.108764505697994,-0.312578298992742,-14.0835866008727
"TAS2R41",0.13072508962842,0.116418555258476,0.491410534589298,0.527108824747762,0.109112471722717,0.150523118461019,0.0143065343699443,0.109439851298706,-0.0414106467383023,-0.379522579632671
"RGS14",-0.0772285756183388,-0.112741006624681,0.652439466715841,0.442314511027355,0.233250660018695,0.0751299681368439,-0.0355124310063422,0.459835374691404,0.158120691881851,0.677900297770551
"XKR9",-0.0502783488760784,-0.0285265532596249,0.786187685984983,0.877738753031313,0.330862563115546,0.602996096634666,0.0217517956164535,-0.432627484845722,-0.27213353351912,-0.822497205354974
"TBX20",-0.171686537496178,-0.212789809684557,0.457925443156339,0.297926701837199,0.151214431674162,0.081867145421903,-0.0411032721883789,0.239408824872444,0.0693472862522588,0.458602300616974
"FOXP2",0.201007563051842,0.0804888822200893,0.337488129318689,0.746236332731404,0.0347593699518871,0.29379604911906,0.120518680831753,0.599572866821284,-0.259036679167173,-7.45228350012454
"TTC30B",0.0546085164721763,0.0468793261226665,0.804194941149416,0.824745117073405,0.881100691354644,0.818191351033933,0.00772919034950979,0.141538185778182,0.0629093403207114,0.071398582407184
"TAS2R40",0.177858715477928,0.194628748136592,0.253520210400009,0.183382940565388,0.0620301816883351,0.0809022813120212,-0.0167700326586641,-0.0942885065463392,-0.0188720996236861,-0.304240598850849
"ZBED8",-0.0698129421303605,-0.0996337737712648,0.70657596463268,0.535323476942294,0.190240640714291,0.634748189321206,-0.0298208316409043,0.427153343361757,-0.444507548606915,-2.33655409768352
"MYO3B",0.198593911921897,0.183525310800554,0.0937027789520923,0.120708409668572,0.117289158993872,0.118010730153408,0.0150686011213426,0.075876450468778,-0.000721571159536222,-0.00615207036802031
"UMODL1",0.0893366069238483,0.0833581515281736,0.540974776129415,0.546310365153347,0.785545530648312,0.791805721721974,0.00597845539567475,0.0669205558788556,-0.00626019107366227,-0.00796922753604839
"RBM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RGPD4",-0.104860869531201,-0.158963620996409,0.466795619534289,0.203321706714057,0.397435979904669,0.00822578952890567,-0.0541027514652077,0.515947957584974,0.389210190375764,0.979302856447776
"KDELR3",0.1442726332457,0.14542248178916,0.435659389813608,0.402132041307006,0.0434073852751463,0.104811693161208,-0.00114984854346031,-0.00796996989375036,-0.0614043078860617,-1.41460508383166
"JAKMIP1",0.0454858283046268,0.0156836902330264,0.846175677827833,0.949533996542974,0.295673187044757,0.952781575349669,0.0298021380716004,0.655196116733548,-0.657108388304912,-2.22241453434681
"SMPD4",-0.30119439169934,-0.268263107427166,0.00832155044054249,0.0191674973406272,0.0161369900706394,0.0399253496613475,0.0329312842721744,-0.10933564893548,-0.0237883595907081,-1.47415097156131
"SLC38A11",0.0931171052862992,0.0665519242969872,0.563383978308784,0.680278283030139,0.0969561289293971,0.187312257115849,0.026565180989312,0.285287873883475,-0.0903561281864519,-0.931927967671325
"ANKRD61",-0.108685663190663,-0.089815383296188,0.493929912290583,0.568950582108155,0.965270145311951,0.982257622690014,0.0188702798944753,-0.173622530704642,-0.0169874773780626,-0.0175986768684042
"AAK1",0.241764969594927,0.225793492574513,0.0513083400638872,0.0682226840731552,0.0189704158305137,0.0848352022469519,0.015971477020414,0.0660619983415045,-0.0658647864164382,-3.4719737830151
"SLC39A10",-0.189751215570288,-0.16299849046168,0.225440154965487,0.303260996096841,0.0541672236497492,0.0669349714043635,0.0267527251086079,-0.140988425440142,-0.0127677477546143,-0.235709842490208
"TMEM139",0.0119936929758061,-0.00838780029662544,0.957495424288298,0.971541308097019,0.902673269196273,0.958773094019255,0.00360589267918063,0.300649073346676,-0.0560998248229824,-0.0621485389424823
"SAG",0.136760080841315,0.0924045737836288,0.348852639867825,0.551947666943769,0.0794929735435772,0.220669154386187,0.0443555070576864,0.324330804609225,-0.14117618084261,-1.77595798155945
"SNRNP27",0.0277424404057995,0.0727880544502891,0.911745204294117,0.724571469514671,0.816046880507578,0.706022370610663,-0.0450456140444896,-1.62370769786615,0.110024509896915,0.134826212225063
"MEIOC",0.0965127162731887,0.102685979658136,0.529024449774322,0.466845362552395,0.0945918288354494,0.188985153719982,-0.00617326338494732,-0.0639632125519429,-0.0943933248845326,-0.997901468304813
"WIPF3",0.235873245010237,0.286163976296967,0.21594964308037,0.0884440901315871,0.0299512187555742,0.00280345831193288,-0.0502907312867298,-0.213210833999198,0.0271477604436413,0.906399190803842
"ALDH7A1",0.0322380134201957,0.00810273918884701,0.873210731773034,0.972132512468778,0.477150371253532,0.940868357945223,0.0241352742313487,0.748658855518343,-0.463717986691691,-0.971848739158367
"NEMP2",-0.156206062436899,-0.168604994133467,0.245259135708544,0.183848672967524,0.0375101910768337,0.0324264274335541,-0.0123989316965682,0.0793754832759891,0.00508376364327959,0.135530198523017
"ALAD",0.0776703096454426,0.0400155905198415,0.735625007112483,0.863846550858914,0.689193063563099,0.873250994171734,0.0376547191256011,0.484801969986874,-0.184057930608635,-0.267062947002198
"CCDC148",0.179505979891109,0.16460831513596,0.152053215269369,0.184390409949196,0.0361559038158548,0.119192808197649,0.0148976647551487,0.082992581997468,-0.0830369043817942,-2.2966347295509
"ARHGAP25",0.0870220442075731,0.0557223617599706,0.56779587442771,0.724777718039305,0.785731363377862,0.942933926809297,0.0312996824476025,0.359675329769818,-0.157202563431435,-0.200071641223051
"PCDH20",-0.0441638870232685,-0.0765376233372527,0.80498218527734,0.622646535646827,0.955396223268998,0.910787380087743,-0.0323737363139842,0.733036390047088,0.0446088431812554,0.0466914585747692
"MCFD2",-0.073403712297046,-0.154275407424218,0.76037732443025,0.423483283169262,0.350569466554143,0.303259518341375,-0.080871695127172,1.10173848973612,0.047309948212768,0.134951707796438
"KLHL30",0.11617667446584,0.105912904419456,0.466795619534289,0.489454314073574,0.182966319950488,0.30515364040353,0.0102637700463837,0.0883462200443832,-0.122187320453042,-0.667813182699999
"STK17B",-0.103586115772601,-0.150840097042581,0.605058307598907,0.383026205543764,0.182643231934484,0.0576254765264643,-0.0472539812699797,0.456180646581194,0.12501775540802,0.684491585501865
"CATSPERG",-0.0704278724834424,-0.0658321539479091,0.643470914918051,0.653265125486979,0.624031500932413,0.794933048343497,0.00459571853553331,-0.0652542576323566,-0.170901547411084,-0.273866859534697
"GALNT13",0.013201967239689,-0.0756529485494319,0.964681005635181,0.753998008449955,0.851004458965126,0.233863482956463,-0.0624509813097429,-4.7304299560748,0.617140976008663,0.725191236670069
"RAD21L1",0.0699387581490399,0.0859535740902405,0.669503826891297,0.558413922702608,0.286834973397425,0.0504473474188264,-0.0160148159412006,-0.228983418708593,0.236387625978599,0.82412414071652
"C4orf48",-0.119680706076351,-0.117018138178532,0.568716980541411,0.546744191242932,0.0783615218360836,0.170093937902553,0.00266256789781893,-0.0222472609421299,-0.0917324160664694,-1.17063086470366
"PTPRN",-0.0464058774026936,-0.0590266827491602,0.788330024953535,0.708052837924124,0.952305191674587,0.858837584624091,-0.0126208053464666,0.27196566583469,0.0934676070504962,0.0981487950161623
"STK16",-0.143142895750843,-0.148929477886924,0.316542755586347,0.279584731879945,0.10084958883535,0.0794506185783183,-0.00578658213608146,0.0404252136002174,0.0213989702570314,0.212186985630334
"NCKAP5",0.115603511524062,0.112758286822913,0.38132149326462,0.375360996179023,0.062037165859035,0.119705765240899,0.00284522470114933,0.0246119228009532,-0.057668599381864,-0.92958146271386
"TET3",-0.020934940582834,-0.0302858803379688,0.913638662016617,0.860998404264578,0.518251786695987,0.411819118296298,-0.00935093975513479,0.446666648903807,0.106432668399689,0.205368647309891
"NLRX1",0.22123245332702,0.191965918005995,0.0528505808489697,0.0994299160679693,0.0338857377540487,0.0680022632494394,0.0292665353210247,0.132288617157645,-0.0341165254953907,-1.0068107633665
"FAM174C",-0.106789378840087,-0.141987489298137,0.630758420835579,0.453281526088224,0.301369895941752,0.185604784366577,-0.0351981104580503,0.329603101360466,0.115765111575175,0.384129646438044
"IPO11",-0.299197678616174,-0.293975383971699,0.0693418696649005,0.0663076767382684,0.0349749242899814,0.0229020500179087,0.0052222946444751,-0.0174543287522445,0.0120728742720727,0.345186573442591
"PXMP4",-0.144027169183202,-0.161490690293431,0.353870455320076,0.264997844302076,0.206835766639407,0.052339162825936,-0.0174635211102293,0.121251575027597,0.154496603813471,0.746953035849051
"CAB39L",0.128419056601003,0.0747570718265711,0.515202906769374,0.723565990367684,0.383525218066544,0.754541818411469,0.0536619847744322,0.417866212342296,-0.371016600344925,-0.967385149313836
"PLGLB1",-0.0586704413533553,-0.00942022274016727,0.775198004833816,0.969929661746596,0.67200864742927,0.922801549865229,0.049250218613188,-0.839438352211602,-0.250792902435959,-0.373198921465301
"FCHSD2",-0.0657022485336322,-0.142080589924949,0.760489402708813,0.405040498461415,0.275230233262648,0.10254004137431,-0.0763783413913168,1.16249204701449,0.172690191888338,0.627439034735484
"TBC1D8",-0.0693222748521922,-0.0715764237458023,0.66467431132271,0.630171885613601,0.654287899376566,0.144500796378573,-0.00225414889361014,0.0325169492550036,0.509787102997993,0.779147992013516
"DCDC2B",0.157287932667504,0.178820818686666,0.226686174601067,0.146074070349887,0.100721571239213,0.0146378396567679,-0.0215328860191616,-0.136901068339938,0.0860837315824447,0.854670261030746
"ARHGEF4",-0.0683277225438332,-0.0304520835428676,0.678719855181078,0.860829544286828,0.774673417423271,0.942254735027643,0.0378756390009656,-0.554323158900369,-0.167581317604372,-0.216325116927057
"MRPL19",0.0601096562189092,0.0212820644145664,0.743300171305838,0.911662130042636,0.187434740859686,0.502893214097843,0.0388275918043428,0.645945996811881,-0.315458473238157,-1.68303096742514
"TONSL",0.0630164169908463,0.0430555544858151,0.681538244884453,0.780868025894987,0.737471583311046,0.863246788625553,0.0199608625050312,0.316756544694229,-0.125775205314507,-0.170549222723689
"LYPD6",0.1835292447622,0.0417479070988719,0.459806445993145,0.888939525654345,0.534706230503025,0.974771574690262,0.141781337663329,0.772527222280216,-0.440065344187237,-0.823003958216917
"CAMSAP1",0.174459553710702,0.168663117526823,0.180187345909987,0.179196668295622,0.0576538280727542,0.0711332199903449,0.00579643618387862,0.0332251003776531,-0.0134793919175907,-0.233798732333624
"SPIRE1",-0.179326110991346,-0.152051414266021,0.182761197805501,0.260869164705665,0.00439611763847333,0.000694649096956174,0.0272746967253253,-0.152095512329722,0.00370146854151715,0.841985780617688
"FAT3",-0.087896759127386,-0.0855277823206014,0.544970995905877,0.529864223430998,0.951190855184955,0.971185481673966,0.00236897680678463,-0.0269518106276404,-0.0199946264890107,-0.0210206252299628
"CSRNP3",0.307896888842603,0.294854821421814,0.0161954113079319,0.0199422969701363,0.0263748414582588,0.0367036156742317,0.0130420674207893,0.0423585553911083,-0.0103287742159729,-0.391614646568373
"PTRH2",0.0319909166004623,0.0399946603295878,0.888328783313176,0.847002720203577,0.557703610223547,0.434597735022944,-0.00800374372912553,-0.250188008961577,0.123105875200603,0.220737095733086
"SCN9A",-0.147219255015127,-0.164460300212023,0.251495220524895,0.17189136989794,0.0778952346085789,0.072121732933705,-0.0172410451968965,0.117111346577083,0.00577350167487393,0.0741188046211761
"CAPS2",-0.146312911508639,-0.142408143053411,0.305840757739268,0.303855986594643,0.19458510136728,0.849046688108301,0.00390476845522769,-0.0266877913573413,-0.654461586741021,-3.36336945707742
"LYG1",-0.180995570610263,-0.16925266289705,0.237722281708973,0.267854618991189,0.860713183152327,0.904175611398746,0.0117429077132133,-0.0648795308836548,-0.0434624282464193,-0.0504958319416463
"GIGYF2",-0.205286770450605,-0.213292367874416,0.123531024281848,0.0995032481021654,0.246828197360796,0.0806505912553129,-0.0080055974238106,0.0389971424180831,0.166177606105483,0.673252115772561
"USP39",0.0963942818206538,0.0425689497417047,0.684562611726114,0.864887196119405,0.285976256007887,0.570210674757489,0.0538253320789491,0.558387189180928,-0.284234418749602,-0.993909154268257
"MPP4",0.00635708585177803,-0.0121062589114183,0.975269256833672,0.951663736929084,0.980487215053567,0.936565987767198,-0.00574917305964027,-0.904372411146888,0.0439212272863692,0.0447953085078928
"PGGHG",0.0599552791697575,0.0432935503661133,0.719673083822513,0.791775775992958,0.0957530332585979,0.734457567527737,0.0166617288036442,0.277902613987805,-0.638704534269139,-6.67033212978439
"ADCYAP1R1",0.0181167283320478,-0.00908822066586408,0.935663377496928,0.969929661746596,0.82489297139122,0.860713383306662,0.00902850766618376,0.498351992738813,-0.0358204119154416,-0.0434243146174816
"WNT7B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD8A",-0.0326596328348682,-0.0204804505002053,0.865232963943951,0.911662130042636,0.871831510374053,0.938304044395863,0.0121791823346629,-0.372912408300565,-0.0664725340218095,-0.0762447023660454
"TSPAN4",0.175094532108299,0.171786620453585,0.342452921546247,0.331983758226748,0.0243122469347448,0.0362639950335025,0.00330791165471414,0.0188921470869698,-0.0119517480987577,-0.491593727673004
"SNORC",-0.0168995395809566,-0.0278188767263551,0.955382487094815,0.916294035159613,0.92367744327918,0.932204114803884,-0.0109193371453985,0.646132227040259,-0.00852667152470432,-0.00923122198852609
"RAD54L2",-0.210261165563495,-0.267698311769845,0.122443920333162,0.031929466939338,0.39626467737282,0.123095032896811,-0.0574371462063497,0.273170492765126,0.273169644476009,0.689361580969281
"AGAP1",-0.0157868277448139,-0.0522526765075838,0.945367123915108,0.779698728109878,0.965128453002587,0.801086175563163,-0.0364658487627699,2.30989083761614,0.164042277439424,0.16996937239709
"ZNF638",-0.101381734748765,-0.105606205191967,0.476725623684056,0.431083021955908,0.184710075802553,0.186517279071723,-0.00422447044320222,0.0416689500694669,-0.00180720326916986,-0.00978399939103311
"OLA1",0.0158537900181068,0.00353660654453086,0.954095261705821,0.988981415025779,0.958652039934649,0.988607513920594,0.0123171834735759,0.776923591110285,-0.0299554739859453,-0.0312474941251754
"KDM3A",-0.147417881891999,-0.125473743929922,0.27036850148195,0.347880881695077,0.885411410684646,0.631164631292285,0.0219441379620772,-0.14885669011412,0.254246779392361,0.28715100836092
"NR4A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFF3",-0.275987190119588,-0.239683764419614,0.0207347600268941,0.0444151135628097,0.0595042789058814,0.0550088316931617,0.0363034256999739,-0.131540256213498,0.00449544721271968,0.0755483016579393
"DYSF",0.0732282701962018,0.0722517665483444,0.628084350626749,0.611971095239612,0.436330661335347,0.207210984173567,0.000976503647857438,0.0133350637020521,0.22911967716178,0.525105607890543
"PLD3",0.162091137049406,0.0682264125139288,0.381638849855062,0.752935243970076,0.0135835783638242,0.349395811805394,0.0938647245354773,0.579086100845026,-0.33581223344157,-24.7219270539128
"IL18R1",-0.176935651284243,-0.162938196104044,0.152312029236239,0.182906401855159,0.0544669715320585,0.129187106554098,0.0139974551801988,-0.0791104284444758,-0.0747201350220395,-1.37184302560425
"R3HDM1",-0.190279657075586,-0.19152882903089,0.174919473863985,0.157160390488783,0.60885278825545,0.546164533512967,-0.00124917195530433,0.00656492645878647,0.0626882547424833,0.102961267406041
"LYPD6B",-0.0965426989531814,-0.138910344868862,0.567636158752993,0.340363765363656,0.826585065839497,0.239065888942703,-0.0423676459156806,0.438848782715582,0.587519176896794,0.710778843191532
"WDR81",-0.0270962070899448,-0.0290056528259976,0.884064671746804,0.864559320015124,0.93026365663191,0.964772154027241,-0.00190944573605284,0.0704691150947627,-0.0345084973953315,-0.0370953945683228
"MGAT5",-0.0901834338227974,-0.0865204649776097,0.66697837050215,0.664317452904375,0.144120428227266,0.139286391704778,0.00366296884518774,-0.0406168704153044,0.00483403652248846,0.0335416469542095
"APOL6",0.0872397587449391,0.076271338072351,0.593348914679581,0.627673259054416,0.797011972575639,0.811312426433496,0.0109684206725881,0.125727315508245,-0.0143004538578573,-0.0179425834867244
"CAPG",-0.187688836981614,-0.170601487813415,0.220739997085695,0.26040583434876,0.0472081310734875,0.356245785569791,0.0170873491681995,-0.0910408388852305,-0.309037654496303,-6.5462802163304
"NOTUM",-0.0595465158156843,-0.108947038299142,0.797440609149469,0.577828194157668,0.803459282876951,0.229559880617092,-0.0494005224834577,0.829612309078976,0.573899402259859,0.714285607859174
"PSMD14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
