"","Order","BinPerm","CatPerm","ContPerm","BinRank","CatRank","ContRank","BinPercent","CatPercent","ContPercent","BinaryRankPercent","CatRankPercent","ContRankPercent"
"CATSPERG",11886,0.624402371913395,0.295750107507748,0.78745,8257,6299,10942,0.550980915521153,0.388779163066288,0.786515238642898,0.509408353383923,0.388611265346412,0.786515238642898
"GALNT13",11887,0.851085799615562,0.748004430628506,0.39758,11497,12589,5587,0.767182703856933,0.77700283915566,0.401595744680851,0.709297303966932,0.776667283607872,0.401595744680851
"RAD21L1",11888,0.287580298493045,0.755341963442413,0.47883,5556,12669,6716,0.370746029627652,0.781940501172695,0.482748706152961,0.342772533777531,0.781602813251897,0.482748706152961
"C4orf48",11889,0.0777525959095755,0.235060781390584,NA,2310,5331,NA,0.154143867609769,0.329033452660165,NA,0.14251341847122,0.328891356653711,NA
"PTPRN",11890,0.952051055005253,0.445898664026749,0.72597,13877,8536,10125,0.925997597757907,0.526848537217627,0.727788959171938,0.856129310876673,0.526621013017459,0.727788959171938
"STK16",11891,0.100460740922656,0.963186242191952,0.20801,2864,15635,2989,0.191111704257307,0.965004320454265,0.214850488786659,0.176691961256092,0.964587574804121,0.214850488786659
"NCKAP5",11892,0.0622256821608412,0.506302872030348,0.51813,1895,9427,7270,0.126451354597624,0.581841747932354,0.522570442783209,0.11691035844284,0.581590474427787,0.522570442783209
"TET3",11893,0.519193454343857,0.751702764781792,0.98938,7403,12616,13777,0.493994394768451,0.778669300086409,0.990296147211041,0.456721574433956,0.778333024862731,0.990296147211041
"NLRX1",11894,0.0339095066377471,0.0179086326278417,0.44151,966,683,6201,0.0644601628186307,0.0421552894704358,0.445730304772858,0.059596520451601,0.0421370843358628,0.445730304772858
"FAM174C",11895,0.301792223207356,0.140027597082594,NA,5678,3604,NA,0.378886961163753,0.222441673867424,NA,0.350299216484669,0.222345610463323,NA
"IPO11",11896,0.0352081640522786,0.0436820028837331,0.04973,1020,1399,804,0.0680635259575604,0.0863473645228984,0.0577918343875791,0.0629280029613178,0.0863100746498859,0.0577918343875791
"PXMP4",11897,0.206188592629582,0.674612145279225,0.03071,4702,11644,525,0.31375950887495,0.718676706579435,0.0377372052903968,0.290085754827565,0.718366339687828,0.0377372052903968
"CAB39L",11898,0.3839544914153,0.0472350440604988,0.30401,6369,1511,4304,0.424996663552649,0.0932600913467473,0.309373202990224,0.392929853784934,0.0932198161515208,0.309373202990224
"PLGLB1",11899,0.672586636812376,0.229107282267289,0.2161,8729,5233,3089,0.582476978513279,0.322984816689298,0.222038527889592,0.53852797828367,0.32284533283978,0.222038527889592
"FCHSD2",11900,0.274470326795803,0.580440988884165,0.07109,5425,10437,1111,0.362004537568397,0.64417973089742,0.0798591144335825,0.33469060398544,0.643901536183602,0.0798591144335825
"TBC1D8",11901,0.654387629062967,0.881208045950497,0.13064,8562,14474,1921,0.571333244361404,0.893346500432045,0.138082231167338,0.528225060151768,0.892960700845209,0.138082231167338
"DCDC2B",11902,0.101512243203984,0.0302704864608639,0.56467,2891,1021,7886,0.192913385826772,0.0630169114924083,0.566848763657274,0.178357702510951,0.0629896970818681,0.566848763657274
"ARHGEF4",11903,0.775236897050163,0.12586804549196,NA,10074,3306,NA,0.672227412251435,0.204048882853969,NA,0.621506570423839,0.20396076253933,NA
"MRPL19",11904,0.187684627391288,0.405313471673981,0.19008,4431,7951,2752,0.295675964233284,0.490741883718059,0.197814836112708,0.27336664815843,0.490529952495527,0.197814836112708
"TONSL",11905,0.737632486699129,0.147094436856432,0.50711,9496,3740,7103,0.633658080875484,0.230835699296383,0.510566417481311,0.585847368745758,0.230736010858165,0.510566417481311
"LYPD6",11906,0.534677690220902,0.495612604975038,0.74776,7503,9294,10429,0.500667289470172,0.573632884829033,0.749640598044853,0.462890986488988,0.573385156394596,0.749640598044853
"CAMSAP1",11907,0.0579529909215272,0.154890621071159,0.786,1752,3892,10922,0.116909115174163,0.24021725712875,0.785077630822312,0.108088099204146,0.240113517181813,0.785077630822312
"SPIRE1",11908,0.00433493573392182,0.163587814055104,0.17937,23,4055,2593,0.00153476578139597,0.250277743488458,0.186385853939045,0.00141896477265717,0.250169658831513,0.186385853939045
"FAT3",11909,0.950825975309998,0.666071622748197,0.04066,13852,11535,685,0.924329374082477,0.711949142081225,0.0492380678550891,0.854586957862916,0.711641680547844,0.0492380678550891
"CSRNP3",11910,0.0262780207763805,0.0011661626252653,0.56227,724,73,7849,0.0483117576404644,0.00450561659054438,0.564189189189189,0.0446665432784256,0.00450367080017274,0.564189189189189
"PTRH2",11911,0.557402024357885,0.820740510267579,0.09354,7695,13619,1446,0.513479247297478,0.840575237624985,0.103939045428407,0.474736257634647,0.840212227774693,0.103939045428407
"SCN9A",11912,0.0777208614800511,0.193578097331791,0.76938,2309,4604,10694,0.154077138662752,0.28416244908036,0.768688901667625,0.142451724350669,0.284039731013634,0.768688901667625
"CAPS2",11913,0.194362681611604,0.344767715189332,0.97342,4527,7049,13548,0.302081943146937,0.435069744475991,0.973907418056354,0.27928928373126,0.434881855759146,0.973835537665325
"LYG1",11914,0.860590404884585,0.157031749772735,0.00536,11724,3934,152,0.782330174829841,0.242809529687693,0.0109258194364577,0.723301869331853,0.242704670244926,0.0109258194364577
"GIGYF2",11915,0.246753369012149,0.136603878659125,0.41729,5154,3525,5860,0.343920992926732,0.217565732625602,0.421219091431857,0.317971497316306,0.217471774939848,0.421219091431857
"USP39",11916,0.28502540737142,0.53551972458433,0.98905,5522,9841,13771,0.368477245429067,0.60739414887051,0.989864864864865,0.34067493367882,0.607131840335616,0.989864864864865
"MPP4",11917,0.980507044822397,0.612718546730224,0.5106,14536,10857,7155,0.969971973842253,0.670102456486854,0.514304197814836,0.896785736319329,0.669813066814733,0.514304197814836
"PGGHG",11918,0.095823036294035,0.848753050167501,0.16419,2776,14032,2384,0.185239556919792,0.866065917787927,0.171362852213916,0.171262878647665,0.865691899561972,0.171362852213916
"ADCYAP1R1",11919,0.825062227753578,0.797548702981587,0.74743,10976,13274,10422,0.732416922460964,0.819281570176521,0.749137435307648,0.67715466716022,0.818927756184836,0.749137435307648
"WNT7B",11920,NA,0.150542380256737,NA,15921,3810,NA,NA,0.235156153561289,NA,0.98223209328151,0.235054599296687,NA
"CD8A",11921,0.87189006340316,0.336859426422191,0.38902,11961,6933,5485,0.798144935272921,0.42791013455129,0.39426394479586,0.737923375902277,0.42772533777531,0.39426394479586
"TSPAN4",11922,0.024401487077868,0.0453469409227208,0.0519,648,1452,842,0.043240357667156,0.089618565609184,0.0605232892466935,0.0399777901166019,0.0895798630390524,0.0605232892466935
"SNORC",11923,0.923911304204468,0.712344356674254,0.35527,13232,12120,5020,0.882957426931803,0.748055795580792,0.360839562967223,0.816336603121723,0.747732741069776,0.360839562967223
"RAD54L2",11924,0.396303134659668,0.0139146036532992,0.86468,6464,551,12048,0.431335913519285,0.0340081471423281,0.866014951121334,0.398790795237214,0.0339934604232217,0.866014951121334
"AGAP1",11925,0.965249344811184,0.936255473063012,NA,14199,15209,NA,0.947484318697451,0.938711270213554,NA,0.875994817693874,0.938305879449688,NA
"ZNF638",11926,0.183887410067147,0.281137783462049,0.69543,4379,6071,9714,0.292206058988389,0.374706826317739,0.698246118458884,0.270158553889814,0.374545005860941,0.698246118458884
"OLA1",11927,0.958882864804435,0.151208019191227,0.93719,14036,3827,13053,0.936607500333645,0.236205406739909,0.938254744105808,0.865938676044173,0.236103399346042,0.938254744105808
"KDM3A",11928,0.885173576417879,0.535509672914253,0.25963,12309,9840,3703,0.821366608834913,0.607332428095297,0.266173087981599,0.759392929853785,0.607070146215066,0.266173087981599
"NR4A2",11929,NA,0.954044769289273,NA,15922,15492,NA,NA,0.956178249598815,NA,0.982293787402061,0.955765315565427,NA
"AFF3",11930,0.0589680377146317,0.181682859614185,0.50268,1782,4407,7032,0.118910983584679,0.272003456363412,0.505462909718229,0.109938922820655,0.271885989265223,0.505462909718229
"DYSF",11931,0.436472517210676,0.0779405822682517,0.3695,6789,2216,5236,0.45302282129988,0.136773237871868,0.376365727429557,0.418841384416065,0.13671417113949,0.376365727429557
"PLD3",11932,0.0134054413581224,0.66077280695069,0.1739,283,11469,2522,0.0188842920058721,0.707875570917171,0.181282346175963,0.0174594361157382,0.707569868591523,0.181282346175963
"IL18R1",11933,0.0545498211937405,0.0195372023161653,0.22511,1641,728,3215,0.109502202055252,0.0449327243550179,0.231095457159287,0.101240051823061,0.0449133197606268,0.231095457159287
"R3HDM1",11934,0.609479842764421,0.00802041313588001,0.74332,8119,351,10371,0.541772320832777,0.0216639920997408,0.745543415756182,0.50089456474798,0.0216546363131594,0.745471535365152
"LYPD6B",11935,0.826606361764337,0.70660746305185,0.43918,11008,12057,6169,0.734552248765515,0.744167386742377,0.44343013225992,0.67912887901783,0.743846011475106,0.44343013225992
"WDR81",11936,0.929911531062897,0.886634554766722,0.62022,13383,14531,8656,0.893033497931403,0.896864584619183,0.622196664749856,0.82565241532482,0.896477265716577,0.622196664749856
"MGAT5",11937,0.143172945099881,0.904826000202915,0.87841,3746,14769,12227,0.249966635526491,0.911554129119862,0.878881541115584,0.231106175581467,0.911160466407551,0.878881541115584
"APOL6",11938,0.797070568940217,0.727500636699351,NA,10433,12302,NA,0.696183104230615,0.759288976669547,NA,0.6436547597014,0.758961071009933,NA
"CAPG",11939,0.0467040468951958,0.485190853045341,0.45789,1399,9133,6417,0.0933537968770853,0.563695840019751,0.461256469235193,0.0863100746498859,0.563452402985995,0.461256469235193
"NOTUM",11940,0.80389198919236,0.441074498484962,0.73054,10561,8455,10187,0.704724409448819,0.52184915442538,0.732245543415756,0.65155160713184,0.521623789252884,0.732245543415756
"PSMD14",11941,NA,0.417440243957128,NA,15923,8128,NA,NA,0.501666460930749,NA,0.982355481522611,0.501449811832932,NA
"FAM124B",11942,0.749107154799963,0.341666329134432,0.71779,9680,7009,10011,0.645936207126652,0.432600913467473,0.719594594594595,0.597199086927016,0.432414090937134,0.719594594594595
"SAPCD2",11943,0.448322769239675,0.29997482453932,0.73933,6872,6367,10310,0.458561323902309,0.392976175780768,0.741086831512363,0.423961996421741,0.392806465543834,0.741086831512363
"CEP19",11944,0.00225693451075382,0.128152266184984,0.56705,2,3350,7917,0.000133457894034432,0.206764596963338,0.569077055779183,0.000123388241100623,0.206675303843544,0.569077055779183
"STAMBP",11945,0.607992180531041,0.389248733201146,0.65018,8106,7715,9060,0.540904844521553,0.476175780767806,0.651236342725704,0.500092541180825,0.475970140045654,0.651236342725704
"NHEJ1",11946,0.750863906831705,0.299933549722698,0.49078,9706,6365,6868,0.647671159749099,0.392852734230342,0.493674525589419,0.598803134061324,0.392683077302733,0.493674525589419
"MYADML2",11947,0.0402831748364397,0.0956300344592963,0.59536,1200,2637,8314,0.0800747364206593,0.162757684236514,0.597613571017826,0.0740329446603739,0.162687395891172,0.597613571017826
"PSTPIP2",11948,0.224505125486037,0.119545768597091,0.83339,4912,3178,11602,0.327772587748565,0.196148623626713,0.833956296722254,0.30304152014313,0.19606391510889,0.833956296722254
"ASB18",11949,0.89072355857333,0.928501818607846,0.911,12438,15102,12687,0.829974643000133,0.93210714726577,0.911946520989074,0.767351471404775,0.931704608550805,0.911946520989074
"PPP3R1",11950,0.664294378114542,0.558133691156442,0.30396,8637,10136,4302,0.576337915387695,0.625601777558326,0.309229442208166,0.532852119193041,0.625331605897958,0.309229442208166
"GPATCH11",11951,0.722197401111513,0.617566159731447,0.23464,9312,10909,3363,0.621379954624316,0.673311936797926,0.241733755031627,0.574495650564501,0.673021161083349,0.241733755031627
"RAB1A",11952,NA,0.161013405291105,NA,15924,4008,NA,NA,0.24737686705345,NA,0.982417175643161,0.247270035165649,NA
"KCMF1",11953,0.149429214272816,0.12960823789564,NA,3854,3375,NA,0.257173361804351,0.208307616343661,NA,0.237769140600901,0.208217656857302,NA
"CNPPD1",11954,0.00830411876456648,0.592740976432222,0.79939,116,10593,11112,0.00774055785399706,0.653808171830638,0.798734905117884,0.00715651798383614,0.65352581898945,0.798734905117884
"CLEC16A",11955,0.646066769057728,0.136635676932016,0.77574,8472,3527,10801,0.565327639129855,0.217689174176028,0.776380103507763,0.522672589302239,0.217595163180949,0.776380103507763
"CXCR4",11956,0.0506959565674664,0.155301461923114,0.82132,1512,3901,11426,0.100894167890031,0.240772744105666,0.821377228292122,0.0932815102720711,0.240668764266765,0.821305347901093
"GULP1",11957,0.451272912296004,0.369669555000734,0.09411,6901,7428,1457,0.460496463365808,0.458461918281694,0.10472972972973,0.4257511259177,0.458263927447714,0.10472972972973
"CPVL",11958,0.736372668978905,0.466364872381188,0.06803,9477,8846,1066,0.632390230882157,0.545981977533638,0.0766244968372628,0.584675180455303,0.545746190388056,0.0766244968372628
"NPPC",11959,0.518599741891994,0.980994650049091,0.63677,7397,15916,8883,0.493594021086347,0.9823478582891,0.638513513513513,0.456351409710655,0.981923622678759,0.638513513513513
"EPHA4",11960,0.284827121341039,0.00210660601431821,0.76213,5518,120,10606,0.368210329640998,0.0074064930255524,0.762363427257044,0.340428157196619,0.00740329446603739,0.762363427257044
"CCDC74A",11961,0.75253076997058,0.607739026753111,0.6884,9730,10784,9612,0.649272654477512,0.665596839896309,0.690914318573893,0.600283792954531,0.66530939601456,0.690914318573893
"UAP1L1",11962,0.964257505407141,0.514027133293188,0.14743,14169,9538,2153,0.945482450286934,0.58869275398099,0.154758481886141,0.874143994077364,0.588438521808872,0.154758481886141
"RABL2A",11963,0.840610703554316,0.203714252531565,0.26741,11270,4791,3813,0.752035232884025,0.29570423404518,0.274079930994825,0.695292738602011,0.295576531556543,0.274079930994825
"TMEM237",11964,0.91693521424337,0.409758866609102,0.04844,13044,8023,791,0.870412384892566,0.495185779533391,0.0568573893041978,0.804738108458264,0.49497192917515,0.0568573893041978
"CHN1",11965,0.75165511129646,0.953170938928823,0.86983,9714,15469,12121,0.648204991325237,0.954758671768917,0.871262219666475,0.599296687025726,0.954346350792769,0.871262219666475
"ELOB",11966,NA,0.246375512736548,NA,15925,5528,NA,NA,0.341192445377114,NA,0.982478869763712,0.341045098402122,NA
"IQCA1",11967,0.128302198993507,0.428262948900032,0.57079,3478,8276,7982,0.232083277725877,0.510801135662264,0.57374928119609,0.214572151273984,0.510580541674378,0.57374928119609
"LRRTM4",11968,0.089906341519993,0.711558455526476,0.40476,2626,12110,5687,0.175230214867209,0.747438587828663,0.408855664174813,0.162008760565118,0.747115799864273,0.408783783783784
"IL1RN",11969,0.665856293275659,0.781519067509085,0.06789,8653,13050,1062,0.577405578539971,0.805456116528824,0.0763369752731455,0.533839225121846,0.805108273181566,0.0763369752731455
"PREPL",11970,0.905555988110341,0.298430493273543,0.92692,12783,6341,12932,0.852996129721073,0.391371435625231,0.929557216791259,0.788635942994633,0.391202418409526,0.929557216791259
"CCDC74B",11971,0.747676134808617,0.597131657482856,0.79424,9661,10654,11044,0.644668357133324,0.657573139118627,0.79384703852789,0.59602689863656,0.657289160343019,0.79384703852789
"MAP3K2",11972,0.872004768157647,0.445505390479656,0.96714,11965,8528,13455,0.79841185106099,0.526354771015924,0.967150661299597,0.738170152384478,0.526127460053057,0.967150661299597
"TMEM131L",11973,0.131958608558972,0.000550197823936696,0.10517,3548,42,1601,0.236754304017083,0.00259227255894334,0.115080506037953,0.218890739712505,0.00259115306311309,0.115080506037953
"SERF2",11974,0.163605971365598,0.156710786368809,0.44098,4081,3929,6197,0.272320832777259,0.242500925811628,0.445442783208741,0.251773705965821,0.242396199642174,0.445442783208741
"UNC50",11975,0.80923229339963,0.61341214074623,0.37145,10657,10867,5259,0.711130388362472,0.670719664238983,0.378018976423232,0.65747424270467,0.670430008020236,0.378018976423232
"VSTM5",11976,0.0444149771757009,0.861898235924491,0.1846,1326,14198,2680,0.0884825837448285,0.876311566473275,0.192639447958597,0.0818064038497131,0.875933123573323,0.192639447958597
"ARHGEF33",11977,0.0850406104697941,0.29031333588078,0.85724,2500,6218,11940,0.16682236754304,0.38377978027404,0.858251868890167,0.154235301375779,0.383614041581837,0.858251868890167
"AGFG1",11978,0.0228096960354164,0.0308180661201054,0.46964,585,1043,6585,0.0390364340050714,0.064374768547093,0.47333237492812,0.0360910605219323,0.064346967733975,0.47333237492812
"TAX1BP1",11979,0.0943414108777598,0.658420352170352,0.9422,2733,11434,13113,0.182370212198052,0.705715343784718,0.942567567567568,0.168610031464001,0.705410574372262,0.942567567567568
"DPAGT1",11980,0.0563999103340058,0.0572553601869563,0.97688,1699,1775,13596,0.11337248098225,0.109554376002963,0.977285796434733,0.104818310814979,0.109507063976803,0.977285796434733
"COA5",11981,NA,0.294805955510755,0.72954,15926,6279,10173,NA,0.387544747562029,0.731239217941346,0.982540563884262,0.387377382935406,0.731239217941346
